Date,Open,High,Low,Close,Adj Close,Volume,EMA-200,EMA-100,EMA-50,EMA-21,EMA-5,MACD,macdEMA,macdHistory,RSI-14,Brent_Crude_Price,USD_INR_Exchange_Rate,FTSE_Index,Dow_Index,Hang_Seng_Index,India_Vix
2010-11-09,6281.0,6310.89990234375,6243.5498046875,6301.5498046875,6301.5498046875,0,5461.177157463745,5749.687616301666,5966.168459153334,6118.804527287724,6234.357884253799,70.1156116608363,55.372641651701876,14.742970009134417,66.95516028348817,88.33000183105469,44.29999923706055,5875.2001953125,11346.75,24710.599609375,19.079999923706055
2010-11-10,6303.2001953125,6307.64990234375,6269.25,6275.7001953125,6275.7001953125,0,5469.281864308011,5760.103706975147,5978.306958610556,6133.067769835431,6248.1386546067,73.82419159713663,59.062951640788825,14.761239956347808,64.30498525605375,88.95999908447266,44.189998626708984,5816.89990234375,11357.0400390625,24500.609375,18.469999313354492
2010-11-11,6286.35009765625,6296.5498046875,6179.5,6194.25,6194.25,0,5476.495477598479,5768.700663272669,5986.775313174848,6138.629790759483,6230.1757697378,69.39102136165002,61.128565584961066,8.262455776688952,56.690761690952385,88.80999755859375,44.2599983215332,5815.2001953125,11283.099609375,24700.30078125,18.639999389648438
2010-11-12,6182.2998046875,6202.5,6056.75,6071.64990234375,6071.64990234375,0,5482.417412173058,5774.699658105759,5990.103728436373,6132.540709994416,6177.333813939783,55.34689419760343,59.97223130748954,-4.625337109886104,47.56177798403802,86.33999633789062,44.2400016784668,5796.89990234375,11192.580078125,24222.580078125,20.610000610351562
2010-11-15,6079.89990234375,6128.75,6039.39990234375,6121.60009765625,6121.60009765625,0,5488.777438894284,5781.568973740423,5995.260448797937,6131.546108872764,6158.755908511938,47.69755779260777,57.517296604513184,-9.819738811905417,51.02228487672215,86.69999694824219,44.77799987792969,5820.39990234375,11201.9697265625,24027.1796875,20.200000762939453
2010-11-16,6143.4501953125,6144.0498046875,5970.60009765625,5988.7001953125,5988.7001953125,0,5493.751794679541,5785.670582088384,5995.003183955371,6118.560116730922,6102.070670778792,30.559224436000477,52.12568217081064,-21.566457734810164,42.908755172285744,84.7300033569336,45.11000061035156,5681.89990234375,11023.5,23693.01953125,22.579999923706055
2010-11-18,6075.9501953125,6076.2001953125,5906.75,5998.7998046875,5998.7998046875,0,5498.777148012953,5789.890962733912,5995.152071042906,6107.672815636066,6067.647048748361,17.589168856767174,45.218379508001945,-27.62921065123477,43.642201845254526,85.05000305175781,45.108001708984375,5768.7001953125,11181.23046875,23637.390625,18.75
2010-11-19,6011.2998046875,6013.25,5863.9501953125,5890.2998046875,5890.2998046875,0,5502.67289584056,5791.879256633983,5991.0402174603405,6087.91163282256,6008.531300728074,-1.4282726239061958,35.889049081620314,-37.31732170552651,37.9949772099052,84.33999633789062,45.150001525878906,5732.7998046875,11203.5498046875,23605.7109375,18.040000915527344
2010-11-22,5920.89990234375,6020.25,5905.14990234375,6010.0,6010.0,0,5507.7209267277185,5796.1984792748935,5991.783738344248,6080.828757111418,6009.0208671520495,-6.762967347380254,27.358645795820202,-34.121613143200456,46.257226416307546,83.95999908447266,45.26300048828125,5680.7998046875,11178.580078125,23524.01953125,18.3700008392334
2010-11-23,5971.5498046875,5973.35009765625,5824.9501953125,5934.75,5934.75,0,5511.969972232915,5798.942073744698,5989.547121154278,6067.548870101289,5984.263911434699,-16.868349625345218,18.513246711587115,-35.38159633693233,42.429542266453815,83.25,45.29999923706055,5581.2998046875,11036.3701171875,22896.140625,20.6299991607666
2010-11-24,5946.7998046875,5976.64990234375,5833.60009765625,5865.75,5865.75,0,5515.49017151418,5800.265002977476,5984.692332089405,6049.203518273899,5944.7592742898,-30.09771352260759,8.791054664748174,-38.888768187355765,39.224449310110096,85.83999633789062,45.540000915527344,5657.10009765625,11187.2802734375,23023.859375,19.559999465942383
2010-11-25,5883.9501953125,5907.10009765625,5780.35009765625,5799.75,5799.75,0,5518.318627519014,5800.254804898714,5977.43969161531,6026.525925703545,5896.422849526533,-45.384563145561515,-2.044068897313764,-43.34049424824775,36.392631727147,,45.5099983215332,5698.89990234375,,23054.6796875,
2010-11-26,5828.5498046875,5838.5,5690.35009765625,5751.9501953125,5751.9501953125,0,5520.643319735865,5799.298277976214,5968.596966270102,6001.564495667995,5848.265298121855,-60.6573264645931,-13.766720410769631,-46.89060605382347,34.45264880839235,85.58000183105469,45.55799865722656,5668.7001953125,11091.8701171875,22877.25,22.219999313354492
2010-11-29,5789.9501953125,5843.14990234375,5754.7001953125,5830.0,5830.0,0,5523.7214956588905,5799.906232867775,5963.161791122255,5985.967723334541,5842.17686541457,-65.7057198424427,-24.15452029710425,-41.551199545338456,40.07032553703123,87.33999633789062,45.709999084472656,5551.0,11052.490234375,23166.220703125,21.530000686645508
2010-11-30,5811.60009765625,5892.25,5768.35009765625,5862.7001953125,5862.7001953125,0,5527.0944180435035,5801.14967766866,5959.222120698343,5974.761584423446,5849.017975380547,-66.30366807830887,-32.584349853345174,-33.7193182249637,42.30147922290607,85.91999816894531,45.79999923706055,5528.2998046875,11006.01953125,23007.990234375,23.540000915527344
2010-12-01,5871.0,5971.0,5865.5498046875,5960.89990234375,5960.89990234375,0,5531.410890524103,5804.313048454305,5959.287916056986,5973.50143150711,5886.311951034948,-58.182953820972216,-37.70407064687058,-20.478883174101632,48.50192726804073,88.87000274658203,45.77000045776367,5642.5,11255.7802734375,23249.80078125,21.360000610351562
2010-12-02,6023.0498046875,6029.5,5980.60009765625,6011.7001953125,6011.7001953125,0,5536.189888581699,5808.419724629715,5961.343299557203,5976.974046398509,5928.108032460798,-47.10507222787692,-39.58427096307185,-7.5208012648050655,51.410889295949936,90.69000244140625,45.22999954223633,5767.60009765625,11362.41015625,23448.779296875,19.389999389648438
2010-12-03,6013.35009765625,6025.39990234375,5964.25,5992.7998046875,5992.7998046875,0,5540.733270831508,5812.070815323929,5962.576887993685,5978.412751697509,5949.6719565363655,-39.39673379621672,-39.546763529700826,0.15002973348410364,50.27307400991442,91.41999816894531,45.130001068115234,5745.2998046875,11382.08984375,23320.51953125,18.010000228881836
2010-12-06,6033.64990234375,6069.4501953125,5981.7001953125,5992.25,5992.25,0,5545.225974604329,5815.63871997098,5963.740539444913,5979.670683361372,5963.86463769091,-32.95233074025782,-38.22787697181222,5.275546231554401,50.238242409750335,91.44999694824219,44.91299819946289,5770.2998046875,11362.1904296875,23237.689453125,18.020000457763672
2010-12-07,5995.0498046875,6001.0,5939.7001953125,5976.5498046875,5976.5498046875,0,5549.517754008142,5818.825078084178,5964.2428635720735,5979.386967118292,5968.093026689773,-28.78020910322175,-36.338343398094125,7.558134294872374,49.19015506568438,91.38999938964844,44.810001373291016,5808.5,11359.16015625,23428.150390625,17.989999771118164
2010-12-08,5954.39990234375,5960.0,5878.60009765625,5903.7001953125,5903.7001953125,0,5553.041957404205,5820.505773474838,5961.868641287384,5972.506351499584,5946.628749564015,-30.994838094396073,-35.26964233735451,4.274804242958439,44.54627215223507,90.7699966430664,44.5,5794.5,11372.48046875,23092.51953125,17.739999771118164
2010-12-09,5924.25,5927.2998046875,5742.2998046875,5766.5,5766.5,0,5555.165918027049,5819.43635221791,5954.20712594278,5953.778501363257,5886.585833042677,-43.32147367543712,-36.88000860497103,-6.441465070466087,37.387456540889595,90.98999786376953,45.0,5808.0,11370.0595703125,23171.80078125,17.25
2010-12-10,5761.0,5865.5,5721.14990234375,5857.35009765625,5857.35009765625,0,5558.172725784553,5820.187119454313,5950.408811108015,5945.012282844438,5876.840587913868,-45.23810089968083,-38.55162706391299,-6.686473835767842,43.82510732152093,90.4800033569336,45.04999923706055,5813.0,11410.3203125,23162.91015625,17.610000610351562
2010-12-13,5882.64990234375,5913.7998046875,5795.89990234375,5907.64990234375,5907.64990234375,0,5561.650110625938,5821.919055749153,5948.731991156475,5941.615702798921,5887.110359390495,-42.21167797038834,-39.283637245208055,-2.9280407251802814,47.06995218437047,91.19000244140625,44.95000076293945,5860.7998046875,11428.5595703125,23317.609375,17.549999237060547
2010-12-14,5928.7001953125,5953.9501953125,5888.75,5944.10009765625,5944.10009765625,0,5565.455583133703,5824.338482321571,5948.550348274113,5941.8415568768605,5906.106938812413,-36.45179624335924,-38.71726904483829,2.2654728014790493,49.3530435074213,91.20999908447266,44.90999984741211,5891.2001953125,11476.5400390625,23431.189453125,17.610000610351562
2010-12-15,5931.14990234375,5942.75,5865.7998046875,5892.2998046875,5892.2998046875,0,5568.707764442696,5825.684251081292,5946.34444460405,5937.3377612232825,5901.504560770775,-35.6558804120732,-38.10499131828527,2.44911090621207,46.29679302302693,92.19999694824219,44.90999984741211,5882.2001953125,11457.4697265625,22975.349609375,17.940000534057617
2010-12-16,5910.5498046875,5956.14990234375,5855.0498046875,5948.75,5948.75,0,5572.489279224361,5828.121196604435,5946.438780109774,5938.375237475711,5917.2530405138505,-30.122815329446894,-36.508556120517596,6.3857407910707025,49.93531036969344,91.70999908447266,45.25,5881.10009765625,11499.25,22668.779296875,17.389999389648438
2010-12-20,5926.85009765625,5985.0,5900.25,5947.0498046875,5947.0498046875,0,5576.216249626979,5830.476218546673,5946.46274185792,5939.163834494965,5927.185295238401,-25.580140998136812,-34.32287309604144,8.742732097904629,49.82581476489277,92.73999786376953,45.167999267578125,5891.60009765625,11478.1298828125,22639.080078125,16.40999984741211
2010-12-21,5960.39990234375,6007.4501953125,5960.0498046875,6000.64990234375,6000.64990234375,0,5580.4394700520215,5833.845994463447,5948.587728543639,5944.753477026673,5951.67349760685,-17.45376282298639,-30.94905104143043,13.495288218444038,53.30226635940901,93.19999694824219,45.2599983215332,5951.7998046875,11533.16015625,22993.859375,16.489999771118164
2010-12-22,6019.0,6023.7998046875,5958.0,5984.39990234375,5984.39990234375,0,5584.458976840994,5836.827259966027,5949.992127516192,5948.357697510043,5962.582299185817,-12.18433533165171,-27.196107899474686,15.011772567822977,52.12314385484249,93.6500015258789,45.18000030517578,5983.5,11559.490234375,23045.189453125,15.449999809265137
2010-12-23,6005.89990234375,6006.4501953125,5964.60009765625,5980.0,5980.0,0,5588.394708414716,5839.662363729076,5951.168906829283,5951.234270463676,5968.388199457211,-8.268003035871516,-23.410486926754054,15.142483890882538,51.78908281523798,94.25,44.95000076293945,5996.10009765625,11573.490234375,22902.970703125,16.469999313354492
2010-12-24,5940.25,6017.35009765625,5940.25,6011.60009765625,6011.60009765625,0,5592.605707312641,5843.067071331594,5953.538757449948,5956.722072935728,5982.792165523558,-2.5846237542245944,-19.24531429224816,16.660690538023566,54.06606157908972,,45.060001373291016,6008.89990234375,,22833.80078125,
2010-12-27,6013.2998046875,6045.75,5991.10009765625,5998.10009765625,5998.10009765625,0,5596.640477365811,5846.137032248914,5955.28626098745,5960.483711546684,5987.894809567789,0.820697606088288,-15.23211191258087,16.052809518669157,52.916234464717405,93.8499984741211,45.0099983215332,,11555.0302734375,,17.670000076293945
2010-12-28,6005.35009765625,6010.89990234375,5982.25,5996.0,5996.0,0,5600.614203959187,5849.104615768737,5956.882878203629,5963.71246504244,5990.596539711859,3.3118025898111227,-11.52332901210247,14.835131601913593,52.72837089536154,94.37999725341797,45.099998474121094,,11575.5400390625,22621.73046875,17.520000457763672
2010-12-29,6005.14990234375,6067.5498046875,6002.85009765625,6060.35009765625,6060.35009765625,0,5605.188690463635,5853.287694617995,5960.940416221379,5972.497704370969,6013.847725693323,10.35912280217417,-7.146838649247142,17.505961451421314,57.685571771407815,94.13999938964844,44.95000076293945,5996.39990234375,11585.3798828125,22969.30078125,17.280000686645508
2010-12-30,6062.35009765625,6106.39990234375,6062.35009765625,6101.85009765625,6101.85009765625,0,5610.130595012815,5858.20972240093,5966.46628608157,5984.257012851449,6043.181849680966,19.073016155994992,-1.9028676881987145,20.975883844193707,60.55818039859873,93.08999633789062,44.91999816894531,5971.0,11569.7099609375,22999.33984375,17.520000457763672
2010-12-31,6105.10009765625,6147.2998046875,6103.5498046875,6134.5,6134.5,0,5615.348201032588,5863.6808170068525,5973.055843490136,5997.91546622859,6073.621233120643,28.287334883350013,4.135172826111031,24.152162057238982,62.703418418039526,94.75,44.810001373291016,5899.89990234375,11577.509765625,23035.44921875,17.75
2011-01-03,6177.4501953125,6178.5498046875,6147.2001953125,6157.60009765625,6157.60009765625,0,5620.743742292525,5869.501000782088,5980.2928730652775,6012.432250903832,6101.614187965845,37.026910509744084,10.713520362837642,26.313390146906443,64.18753943924071,94.83999633789062,44.81800079345703,,11670.75,23436.05078125,17.610000610351562
2011-01-04,6172.75,6181.0498046875,6124.39990234375,6146.35009765625,6146.35009765625,0,5625.973656276244,5874.98316111623,5986.804921088453,6024.606600608598,6116.526157862647,42.554761379315096,17.08176856613313,25.472992813181964,62.875327638043174,93.52999877929688,44.61000061035156,6013.89990234375,11691.1796875,23668.48046875,17.3799991607666
2011-01-05,6141.35009765625,6141.35009765625,6062.35009765625,6079.7998046875,6079.7998046875,0,5630.489339345012,5879.038936236453,5990.4517792688075,6029.6241646157705,6104.284040137598,41.091888845097856,21.883792621926077,19.20809622317178,55.63020111523207,95.5,44.900001525878906,6043.89990234375,11722.8896484375,23757.8203125,17.020000457763672
2011-01-06,6107.0,6116.14990234375,6022.2998046875,6048.25,6048.25,0,5634.646161839091,5882.3896503703845,5992.718376160226,6031.317422377973,6085.606026758399,36.96068647034008,24.899171391608878,12.061515078731201,52.53932506748349,94.5199966430664,45.209999084472656,6019.5,11697.3095703125,23786.30078125,17.399999618530273
2011-01-07,6030.89990234375,6051.2001953125,5883.60009765625,5904.60009765625,5904.60009765625,0,5637.332270653193,5882.829461207728,5989.262757395364,6019.79766558509,6025.270717057682,21.843533579842187,24.28804382925554,-2.4445102494133515,41.29035178154088,93.33000183105469,45.18000030517578,5984.2998046875,11674.759765625,23686.630859375,17.139999389648438
2011-01-10,5901.2998046875,5907.25,5740.9501953125,5762.85009765625,5762.85009765625,0,5638.581204255213,5880.45363222651,5980.383829562457,5996.438795773377,5937.797177257205,-1.557011090261767,19.119032845352077,-20.676043935613844,33.637051808388016,95.69999694824219,45.358001708984375,5956.2998046875,11637.4501953125,23527.259765625,17.540000915527344
2011-01-11,5767.9501953125,5842.60009765625,5698.2001953125,5754.10009765625,5754.10009765625,0,5639.730645980597,5877.951582037,5971.5099577229985,5974.408005035456,5876.56481739022,-20.571033141308362,11.181019648019987,-31.75205278932835,33.2276316618749,97.61000061035156,45.310001373291016,6014.0,11671.8798828125,23760.33984375,16.889999389648438
2011-01-12,5800.0498046875,5874.2001953125,5711.2998046875,5863.25,5863.25,0,5641.954719154919,5877.660461600623,5967.264469184842,5964.302731850415,5872.126544926813,-26.526516519792494,3.6395124144574913,-30.166028934249987,42.611392937870704,98.12000274658203,45.097999572753906,6050.7001953125,11755.4404296875,24125.609375,16.239999771118164
2011-01-13,5850.75,5857.75,5736.7001953125,5751.89990234375,5751.89990234375,0,5643.048701077196,5875.170153496527,5958.818799896956,5944.993383713445,5832.050997399126,-39.772825914034,-5.042955251240808,-34.729870662793196,36.91232873659483,98.05999755859375,44.90999984741211,6023.89990234375,11731.900390625,24238.98046875,16.389999389648438
2011-01-14,5752.10009765625,5833.64990234375,5639.64990234375,5654.5498046875,5654.5498046875,0,5643.163139919089,5870.80143371813,5946.886682437762,5918.589421983814,5772.883933161917,-57.463556723536385,-15.527075545699926,-41.936481177836455,32.784034114568634,,44.959999084472656,6002.10009765625,11787.3798828125,24283.23046875,15.460000038146973
2011-01-17,5648.7998046875,5696.14990234375,5624.14990234375,5654.75,5654.75,0,5643.278432059198,5866.52318750589,5935.430341950007,5894.604019985285,5733.505955441278,-70.65299056105505,-26.55225854877095,-44.1007320122841,32.80067844478995,,45.417999267578125,5985.7001953125,,24156.970703125,
2011-01-18,5682.5498046875,5730.5,5671.25,5724.0498046875,5724.0498046875,0,5644.082127309231,5863.701932400575,5927.140909116183,5879.09909132185,5730.353905190019,-74.65324073718966,-36.172454986454696,-38.48078575073497,38.47971911664727,97.80000305175781,45.439998626708984,6056.39990234375,11837.9296875,24153.98046875,15.869999885559082
2011-01-19,5737.35009765625,5747.64990234375,5662.5498046875,5691.0498046875,5691.0498046875,0,5644.549467382646,5860.283078386455,5917.882434432705,5862.003701627818,5717.252538355846,-79.56906932832499,-44.851777854828754,-34.71729147349623,36.881327306987444,98.16000366210938,45.31999969482422,5976.7001953125,11825.2900390625,24419.619140625,17.309999465942383
2011-01-20,5656.0,5729.4501953125,5634.5,5711.60009765625,5711.60009765625,0,5645.216637833129,5857.338860946253,5909.792931029707,5848.330646721312,5715.368391455981,-80.87439235431793,-52.05630075472659,-28.81809159959134,38.591992885692214,96.58000183105469,45.29999923706055,5867.89990234375,11822.7998046875,24003.69921875,17.989999771118164
2011-01-21,5692.0498046875,5717.5498046875,5674.5,5696.5,5696.5,0,5645.726920043745,5854.153933006723,5901.428502361875,5834.527860655739,5709.078927637321,-82.18000203268275,-58.081041010317826,-24.098961022364925,37.78171251156586,97.5999984741211,45.77799987792969,5896.2998046875,11871.83984375,23876.859375,18.469999313354492
2011-01-24,5717.10009765625,5756.0,5697.75,5743.25,5743.25,0,5646.697298948782,5851.957815521441,5895.22542383788,5826.229873323398,5720.469285091547,-78.53704662931978,-62.172242134118214,-16.36480449520156,41.8523009127553,96.61000061035156,45.5880012512207,5943.89990234375,11980.51953125,23801.779296875,17.649999618530273
2011-01-25,5763.2998046875,5801.5498046875,5680.64990234375,5687.39990234375,5687.39990234375,0,5647.102299977588,5848.699242983269,5887.07540338713,5813.608966870703,5709.446157508948,-79.2431486576179,-65.58642343881814,-13.65672521879975,38.60301886201745,95.25,45.45000076293945,5917.7001953125,11977.1904296875,23788.830078125,17.59000015258789
2011-01-27,5725.2998046875,5726.10009765625,5594.9501953125,5604.2998046875,5604.2998046875,0,5646.6764045020645,5843.859650145729,5875.986164222439,5794.580861217684,5674.397373235132,-85.52237429159777,-69.57361360937406,-15.948760682223707,34.33201777728173,97.38999938964844,45.45000076293945,5965.10009765625,11989.830078125,23779.619140625,16.149999618530273
2011-01-28,5614.0,5614.39990234375,5459.5498046875,5512.14990234375,5512.14990234375,0,5645.337832341285,5837.291140288264,5861.718075521314,5768.905319501872,5620.314882938005,-96.81837092351543,-75.02256507220234,-21.79580585131309,30.325277229600577,99.41999816894531,45.6879997253418,5881.39990234375,11823.7001953125,23617.01953125,20.040000915527344
2011-01-31,5452.5498046875,5526.85009765625,5416.64990234375,5505.89990234375,5505.89990234375,0,5643.950390251757,5830.728937556689,5847.764421671213,5744.995736123861,5582.176556073254,-105.06374297503407,-81.03080065276869,-24.032942322265384,30.068958641909227,101.01000213623047,45.8380012512207,5862.89990234375,11891.9296875,23447.33984375,19.530000686645508
2011-02-01,5537.2998046875,5539.14990234375,5402.0,5417.2001953125,5417.2001953125,0,5641.694169406591,5822.540249591458,5830.879550049303,5715.196141504646,5527.1844358196695,-117.40224479595236,-88.30508948140542,-29.09715531454694,26.628973277097707,101.73999786376953,45.79999923706055,5957.7998046875,12040.16015625,23482.94921875,17.6299991607666
2011-02-02,5469.5498046875,5490.60009765625,5415.64990234375,5432.0,5432.0,0,5639.607660258266,5814.806779302518,5815.237214753252,5689.451037731496,5495.456290546446,-124.55063365725982,-95.5541983165763,-28.99643534068352,28.106869983052825,102.33999633789062,45.40999984741211,6000.10009765625,12041.9697265625,23908.9609375,17.299999237060547
2011-02-03,5430.4501953125,5532.64990234375,5418.0,5526.75,5526.75,0,5638.484698464652,5809.102684662865,5803.923990645281,5674.660034301361,5505.8875270309645,-121.17343822201929,-100.6780462976649,-20.49539192435438,36.87361406374247,101.76000213623047,45.45000076293945,5983.2998046875,12062.259765625,,16.690000534057617
2011-02-04,5519.89990234375,5556.2998046875,5369.0498046875,5395.75,5395.75,0,5636.069427833163,5800.917482986372,5787.917167482721,5649.304576637601,5469.175018020643,-127.59673594971355,-106.06178422807463,-21.53495172163892,31.20748494509981,99.83000183105469,45.560001373291016,5997.39990234375,12092.150390625,,15.930000305175781
2011-02-07,5430.14990234375,5440.35009765625,5376.9501953125,5396.0,5396.0,0,5633.6806773074595,5792.899315006444,5772.547866797125,5626.276887852365,5444.783345347095,-131.1551972924981,-111.08046684095932,-20.07473045153877,31.22920336436058,99.25,45.608001708984375,6051.0,12161.6298828125,23553.58984375,16.280000686645508
2011-02-08,5432.35009765625,5432.35009765625,5303.39990234375,5312.5498046875,5312.5498046875,0,5630.485345241589,5783.38744351498,5754.508727106551,5597.7562439282865,5400.705498460563,-139.10551509547713,-116.68547649186289,-22.420038603614245,28.046226418413596,99.91999816894531,45.310001373291016,6091.2998046875,12233.150390625,23484.30078125,15.8100004196167
2011-02-09,5293.0498046875,5339.4501953125,5225.64990234375,5253.5498046875,5253.5498046875,0,5626.734742848016,5772.895609082752,5734.8632791685495,5566.464749451851,5351.653600536209,-148.45570123632388,-123.03952144075508,-25.416179795568794,26.026477785018326,101.81999969482422,45.150001525878906,6052.2998046875,12239.8896484375,23164.029296875,15.869999885559082
2011-02-10,5246.0498046875,5272.60009765625,5196.7998046875,5225.7998046875,5225.7998046875,0,5622.74534047826,5762.062028797698,5714.900005659489,5535.495209018728,5309.702335253306,-156.3032179992515,-129.69226075245436,-26.610957246797142,25.110522452991496,100.87000274658203,45.349998474121094,6020.0,12229.2900390625,22708.619140625,16.09000015258789
2011-02-11,5219.64990234375,5319.4501953125,5177.7001953125,5310.0,5310.0,0,5619.633446543153,5753.1103054551695,5699.021574064999,5514.99564456248,5309.801556835538,-153.95349939257903,-134.5445084804793,-19.40899091209974,32.83448311247303,101.43000030517578,45.630001068115234,6062.89990234375,12273.259765625,22828.919921875,15.6899995803833
2011-02-14,5340.25,5463.7998046875,5340.25,5456.0,5456.0,0,5618.005253045211,5747.226933069918,5689.491316258529,5509.632404147709,5358.534371223692,-138.71137228601128,-135.3778812415857,-3.3334910444255854,43.681174460336294,103.08000183105469,45.608001708984375,6060.10009765625,12268.1904296875,23121.060546875,15.949999809265137
2011-02-15,5467.75,5506.5,5408.35009765625,5481.0,5481.0,0,5616.642016696503,5741.955112613088,5681.3151862091745,5507.029458316099,5399.356247482461,-123.19447643572676,-132.9412002804139,9.746723844687153,45.309840158744834,101.63999938964844,45.349998474121094,6037.10009765625,12226.6396484375,22899.779296875,16.3700008392334
2011-02-16,5467.60009765625,5504.7998046875,5460.35009765625,5481.7001953125,5481.7001953125,0,5615.299312006115,5736.801549894265,5673.487147350482,5504.726798043045,5426.804230092474,-109.5775826086001,-128.26847674605114,18.69089413745104,45.35750221525471,103.77999877929688,45.40999984741211,6085.2998046875,12288.169921875,23156.970703125,16.719999313354492
2011-02-17,5501.7001953125,5553.0,5463.39990234375,5546.4501953125,5546.4501953125,0,5614.614246168368,5733.032216140171,5668.50530609409,5508.51983415845,5466.68621849915,-92.49508650348889,-121.11379869753868,28.61871219404979,49.72119149764373,102.58999633789062,45.310001373291016,6087.39990234375,12318.1396484375,23301.83984375,16.59000015258789
2011-02-18,5557.5498046875,5599.25,5441.9501953125,5458.9501953125,5458.9501953125,0,5613.065350139951,5727.6048493911085,5660.287458612459,5504.013503354273,5464.1075441036,-85.03734640400307,-113.89850823883157,28.861161834828494,44.54430731426726,102.5199966430664,45.209999084472656,6083.0,12391.25,23595.240234375,16.43000030517578
2011-02-21,5456.60009765625,5526.25,5413.10009765625,5518.60009765625,5518.60009765625,0,5612.125397378919,5723.4661414359625,5654.731091516137,5505.339557381725,5482.27172862115,-73.46690429973023,-105.8121874510113,32.345283151281066,48.482256616016684,,45.108001708984375,6014.7998046875,,23485.419921875,
2011-02-22,5504.39990234375,5519.4501953125,5437.2998046875,5469.2001953125,5469.2001953125,0,5610.703256064825,5718.431172205795,5647.455370096386,5502.054160829977,5477.9145508516,-67.50524637879244,-98.15079923656752,30.645552857775087,45.59464449050036,105.77999877929688,44.917999267578125,5996.7998046875,12212.7900390625,22990.810546875,20.799999237060547
2011-02-23,5452.4501953125,5495.2001953125,5427.5498046875,5437.35009765625,5437.35009765625,0,5608.978349015983,5712.865210333526,5639.215947647754,5496.17197326873,5464.39306645315,-64.60588974233178,-91.44181733772038,26.835927595388597,43.783969413220184,111.25,45.150001525878906,5923.5,12105.7802734375,22906.900390625,22.1299991607666
2011-02-24,5408.75,5423.39990234375,5242.5,5262.7001953125,5262.7001953125,0,5605.532795247789,5703.951051620238,5624.450624026763,5474.9472661818,5397.162109406267,-75.53025051620352,-88.25950397341701,12.729253457213488,35.466560933430316,111.36000061035156,45.04999923706055,5920.0,12068.5,22601.0390625,21.31999969482422
2011-02-25,5321.0498046875,5338.2001953125,5232.75,5303.5498046875,5303.5498046875,0,5602.527989371567,5696.022314057213,5611.8662781703215,5459.365678773227,5365.958007833345,-79.9698207391375,-86.60156732656111,6.631746587423606,38.413445026363846,112.13999938964844,45.400001525878906,6001.2001953125,12130.4501953125,23012.369140625,19.219999313354492
2011-02-28,5330.14990234375,5477.0,5308.60009765625,5333.25,5333.25,0,5599.848606392746,5688.838703877863,5600.940149614623,5447.90061706657,5355.055338555563,-80.16753315965161,-85.31476049317921,5.147227333527596,40.539445137829524,111.80000305175781,45.25,5994.0,12226.33984375,23338.01953125,18.350000381469727
2011-03-01,5382.0,5533.0498046875,5373.5498046875,5522.2998046875,5522.2998046875,0,5599.076976525032,5685.540903893895,5597.856214519442,5454.664179577563,5410.803493932875,-64.32794983131134,-81.11739836080564,16.789448529494294,51.917457620211835,115.41999816894531,45.099998474121094,5935.7998046875,12058.01953125,23396.419921875,21.010000228881836
2011-03-03,5478.4501953125,5570.75,5468.25,5536.2001953125,5536.2001953125,0,5598.451336910976,5682.583662139808,5595.438331413287,5462.076544644376,5452.60239439275,-50.07607475404984,-74.90913363945448,24.83305888540464,52.63513491741389,114.79000091552734,44.810001373291016,6005.10009765625,12258.2001953125,23122.419921875,18.600000381469727
2011-03-04,5586.2001953125,5608.2001953125,5524.10009765625,5538.75,5538.75,0,5597.857293757634,5679.735470810308,5593.215259593158,5469.046858767614,5481.3182629285,-38.136005020393895,-67.55450791564236,29.418502895248466,52.77438133624387,115.97000122070312,44.849998474121094,5990.39990234375,12169.8798828125,23408.859375,19.059999465942383
2011-03-07,5490.0498046875,5491.25,5408.4501953125,5463.14990234375,5463.14990234375,0,5596.516921703764,5675.4466476723555,5588.114657348084,5468.51077181999,5475.2621427335835,-34.3774282042632,-60.91909197336653,26.54166376910333,48.24555982228883,115.04000091552734,44.90299987792969,5973.7998046875,12090.0302734375,23313.189453125,20.65999984741211
2011-03-08,5466.10009765625,5530.5498046875,5464.75,5520.7998046875,5520.7998046875,0,5595.763517554348,5672.3843339498835,5585.474859204532,5473.26432026249,5490.441363384889,-26.442056116291496,-54.02368480195152,27.58162868566002,51.65273796781196,113.05999755859375,44.970001220703125,5974.7998046875,12214.3798828125,23711.69921875,19.81999969482422
2011-03-09,5542.39990234375,5563.2998046875,5477.4501953125,5531.0,5531.0,0,5595.119104444355,5669.584644168698,5583.338590216119,5478.513018420445,5503.960908923259,-19.109859485501147,-47.040919738661444,27.931060253160297,52.251700601353676,115.94000244140625,44.900001525878906,5937.2998046875,12213.08984375,23810.109375,20.219999313354492
2011-03-10,5516.10009765625,5516.2998046875,5468.4501953125,5494.39990234375,5494.39990234375,0,5594.116923328926,5666.115639380086,5579.85079853485,5479.957280595291,5500.773906730089,-16.06715071902181,-40.84616593473352,24.77901521571171,49.8645585480439,115.43000030517578,44.869998931884766,5845.2998046875,11984.6103515625,23614.890625,21.8799991607666
2011-03-11,5456.14990234375,5502.7001953125,5411.5498046875,5445.4501953125,5445.4501953125,0,5592.637652403389,5661.746026626272,5574.580186643777,5476.82027284231,5482.332669590893,-17.404980585737576,-36.157928864934334,18.752948279196758,46.78600752201016,113.83999633789062,45.11000061035156,5828.7001953125,12044.400390625,23249.779296875,20.079999923706055
